,datetime,pm2_5,pm10,no2,so2,co,no,o3,nh3
13791,2022-06-27 15:30:00,2.67,3.61,6.08,5.78,236.99,0.67,26.11,1.04
13792,2022-06-27 16:30:00,2.35,3.25,6.08,4.89,236.99,0.47,25.39,1.03
13793,2022-06-27 17:30:00,2.44,3.34,6.51,4.53,236.99,0.35,25.75,1.01
13794,2022-06-27 18:30:00,3.03,4.25,7.37,4.77,247.0,0.2,25.03,1.25
13795,2022-06-27 19:30:00,3.97,5.67,7.97,5.25,263.69,0.05,23.96,1.5
13796,2022-06-27 20:30:00,4.67,6.69,7.71,5.36,270.37,0.03,24.32,1.63
13797,2022-06-27 21:30:00,5.45,7.55,8.05,6.02,280.38,0.03,23.96,1.77
13798,2022-06-27 22:30:00,5.55,7.53,8.23,6.26,277.04,0.03,23.25,1.69
13799,2022-06-27 23:30:00,4.86,6.37,8.05,6.08,260.35,0.03,23.25,1.44
13800,2022-06-28 00:30:00,3.92,4.88,7.28,5.78,236.99,0.02,23.96,1.22
13801,2022-06-28 01:30:00,3.2,3.99,6.68,5.84,230.31,0.01,24.68,1.17
13802,2022-06-28 02:30:00,3.04,3.77,6.25,5.84,226.97,0.01,25.03,1.16
13803,2022-06-28 03:30:00,3.06,3.82,6.0,5.66,223.64,0.01,25.03,1.2
13804,2022-06-28 04:30:00,3.31,4.15,6.43,6.08,226.97,0.01,23.96,1.31
13805,2022-06-28 05:30:00,3.77,4.75,7.37,6.79,233.65,0.02,21.99,1.46
13806,2022-06-28 06:30:00,4.64,6.02,9.17,7.75,257.02,0.07,19.49,1.74
13807,2022-06-28 07:30:00,5.55,7.55,11.14,8.46,283.72,0.37,17.7,1.93
13808,2022-06-28 08:30:00,5.31,7.4,10.62,8.82,283.72,1.08,20.03,1.82
13809,2022-06-28 09:30:00,4.6,6.25,8.4,8.7,263.69,1.31,26.11,1.54
13810,2022-06-28 10:30:00,4.36,5.93,6.6,8.94,253.68,1.77,31.47,1.49
13811,2022-06-28 11:30:00,4.21,5.67,5.44,8.82,243.66,1.76,39.34,1.35
13812,2022-06-28 12:30:00,3.98,5.19,4.33,7.45,233.65,1.17,45.42,1.12
13813,2022-06-28 13:30:00,3.75,4.76,4.24,6.2,230.31,0.78,43.99,1.06
13814,2022-06-28 14:30:00,3.47,4.35,4.58,5.36,226.97,0.46,38.62,1.04
13815,2022-06-28 15:30:00,3.63,4.66,5.14,4.89,226.97,0.28,32.19,1.2
13816,2022-06-28 16:30:00,4.22,5.47,6.17,4.95,240.33,0.37,28.25,1.46
13817,2022-06-28 17:30:00,4.49,5.93,7.63,5.01,253.68,0.38,24.68,1.61
13818,2022-06-28 18:30:00,5.11,6.92,9.25,5.6,270.37,0.27,21.1,1.85
13819,2022-06-28 19:30:00,6.58,9.22,10.37,6.68,290.39,0.11,18.6,2.12
13820,2022-06-28 20:30:00,8.25,11.5,11.14,7.63,300.41,0.11,16.99,2.25
13821,2022-06-28 21:30:00,10.22,14.02,12.85,9.42,320.43,0.14,14.84,2.5
13822,2022-06-28 22:30:00,10.75,14.44,13.37,10.13,317.1,0.15,13.77,2.41
13823,2022-06-28 23:30:00,9.43,12.24,12.68,9.78,287.06,0.1,14.84,1.93
13824,2022-06-29 00:30:00,7.58,9.33,10.97,9.06,257.02,0.05,17.52,1.5
13825,2022-06-29 01:30:00,6.57,7.83,9.34,8.58,247.0,0.02,19.31,1.39
13826,2022-06-29 02:30:00,6.11,7.18,8.23,7.87,240.33,0.02,20.56,1.35
13827,2022-06-29 03:30:00,5.75,6.73,7.45,7.21,236.99,0.02,21.1,1.31
13828,2022-06-29 04:30:00,5.7,6.67,7.37,7.21,236.99,0.02,20.74,1.38
13829,2022-06-29 05:30:00,5.7,6.78,7.88,7.39,243.66,0.03,19.31,1.5
13830,2022-06-29 06:30:00,6.09,7.44,9.25,7.99,260.35,0.09,16.99,1.71
13831,2022-06-29 07:30:00,6.37,8.24,10.97,8.23,283.72,0.35,14.48,1.9
13832,2022-06-29 08:30:00,5.62,7.56,10.37,8.11,280.38,0.85,14.84,1.77
13833,2022-06-29 09:30:00,4.53,6.13,7.71,7.39,257.02,1.2,18.95,1.52
13834,2022-06-29 10:30:00,4.03,5.54,6.43,7.21,247.0,1.27,22.53,1.47
13835,2022-06-29 11:30:00,3.43,4.78,5.65,6.74,233.65,0.98,27.18,1.38
13836,2022-06-29 12:30:00,2.75,3.79,4.76,5.6,226.97,0.54,32.19,1.14
13837,2022-06-29 13:30:00,2.59,3.5,4.8,5.01,223.64,0.48,29.68,1.11
13838,2022-06-29 14:30:00,2.61,3.48,4.93,4.65,226.97,0.51,26.11,1.14
13839,2022-06-29 15:30:00,2.87,3.82,5.31,4.47,226.97,0.39,22.89,1.22
13840,2022-06-29 16:30:00,3.26,4.33,6.6,4.59,236.99,0.24,19.31,1.36
13841,2022-06-29 17:30:00,3.4,4.56,8.05,4.83,250.34,0.18,16.99,1.41
13842,2022-06-29 18:30:00,4.22,5.79,9.34,5.36,267.03,0.2,14.84,1.66
13843,2022-06-29 19:30:00,5.29,7.47,9.6,5.9,280.38,0.22,13.23,1.88
13844,2022-06-29 20:30:00,5.88,8.37,9.0,6.02,287.06,0.2,13.05,1.93
13845,2022-06-29 21:30:00,6.57,9.51,9.25,6.74,297.07,0.2,13.05,2.18
13846,2022-06-29 22:30:00,6.57,9.63,9.51,6.97,290.39,0.16,13.77,2.18
13847,2022-06-29 23:30:00,5.9,8.41,10.02,7.03,267.03,0.11,15.38,1.85
13848,2022-06-30 00:30:00,5.24,6.92,10.28,7.57,243.66,0.06,16.81,1.55
13849,2022-06-30 01:30:00,5.04,6.42,9.94,7.87,236.99,0.04,17.7,1.54
13850,2022-06-30 02:30:00,4.71,5.97,8.91,7.39,236.99,0.03,18.78,1.57
13851,2022-06-30 03:30:00,4.13,5.3,7.63,6.44,233.65,0.02,20.38,1.54
13852,2022-06-30 04:30:00,3.85,4.93,6.85,5.84,230.31,0.02,21.1,1.47
13853,2022-06-30 05:30:00,3.86,4.96,6.77,5.66,233.65,0.03,20.56,1.46
13854,2022-06-30 06:30:00,4.28,5.61,7.88,5.96,250.34,0.07,18.6,1.57
13855,2022-06-30 07:30:00,4.91,6.81,9.42,6.44,277.04,0.35,15.91,1.77
13856,2022-06-30 08:30:00,4.95,7.02,9.08,6.5,277.04,0.96,15.38,1.74
13857,2022-06-30 09:30:00,4.69,6.5,7.2,6.38,260.35,1.2,18.42,1.61
13858,2022-06-30 10:30:00,4.18,5.77,6.08,6.14,243.66,0.99,21.1,1.52
13859,2022-06-30 11:30:00,3.44,4.75,5.14,5.48,230.31,0.66,24.68,1.31
13860,2022-06-30 12:30:00,2.52,3.46,4.37,4.41,220.3,0.28,27.18,1.03
13861,2022-06-30 13:30:00,2.25,3.06,4.5,3.99,220.3,0.28,26.11,0.98
13862,2022-06-30 14:30:00,2.23,3.0,4.63,3.87,220.3,0.24,25.39,0.95
13863,2022-06-30 15:30:00,2.38,3.2,4.41,3.52,216.96,0.2,25.03,0.96
13864,2022-06-30 16:30:00,2.8,3.74,4.93,3.55,223.64,0.21,23.96,1.09
13865,2022-06-30 17:30:00,2.97,4.0,5.91,3.7,230.31,0.21,22.53,1.2
13866,2022-06-30 18:30:00,3.54,5.02,7.37,4.29,247.0,0.14,20.38,1.55
13867,2022-06-30 19:30:00,4.17,6.25,7.88,4.77,267.03,0.09,18.06,1.82
13868,2022-06-30 20:30:00,4.49,6.91,7.37,4.77,270.37,0.07,18.95,1.87
13869,2022-06-30 21:30:00,5.02,7.79,7.63,5.36,283.72,0.06,20.38,2.06
13870,2022-06-30 22:30:00,5.12,7.9,7.88,5.66,283.72,0.04,21.82,2.06
13871,2022-06-30 23:30:00,4.88,7.17,8.57,5.84,267.03,0.03,22.35,1.8
13872,2022-07-01 00:30:00,4.85,6.47,8.91,6.32,247.0,0.03,21.82,1.57
13873,2022-07-01 01:30:00,5.04,6.35,8.31,6.5,243.66,0.02,21.1,1.52
13874,2022-07-01 02:30:00,4.68,5.78,7.2,6.08,240.33,0.01,22.35,1.46
13875,2022-07-01 03:30:00,4.34,5.3,6.34,5.48,233.65,0.01,25.03,1.36
13876,2022-07-01 04:30:00,4.53,5.5,6.0,5.36,230.31,0.01,26.46,1.38
13877,2022-07-01 05:30:00,4.93,6.01,6.25,5.54,233.65,0.01,26.11,1.46
13878,2022-07-01 06:30:00,5.6,7.06,7.71,6.26,253.68,0.03,24.32,1.65
13879,2022-07-01 07:30:00,6.31,8.37,10.11,7.21,283.72,0.16,20.92,1.88
13880,2022-07-01 08:30:00,5.93,8.0,10.54,7.63,283.72,0.51,19.85,1.8
13881,2022-07-01 09:30:00,4.7,6.4,8.48,7.63,260.35,0.8,23.25,1.52
13882,2022-07-01 10:30:00,3.96,5.52,7.11,7.57,247.0,0.94,26.46,1.41
13883,2022-07-01 11:30:00,3.24,4.57,6.0,6.91,236.99,0.85,30.04,1.23
13884,2022-07-01 12:30:00,2.55,3.47,5.48,5.48,230.31,0.36,31.11,1.0
13885,2022-07-01 13:30:00,2.33,3.16,5.31,4.53,230.31,0.18,30.4,0.99
13886,2022-07-01 14:30:00,2.27,3.09,5.1,3.87,233.65,0.14,29.33,1.0
13887,2022-07-01 15:30:00,2.39,3.23,4.67,3.19,233.65,0.1,28.25,0.98
13888,2022-07-01 16:30:00,2.97,3.88,4.97,2.95,236.99,0.11,27.18,1.01
13889,2022-07-01 17:30:00,3.46,4.43,5.57,2.92,243.66,0.13,26.82,1.01
13890,2022-07-01 18:30:00,4.25,5.64,6.25,3.28,257.02,0.12,25.75,1.25
13891,2022-07-01 19:30:00,5.33,7.3,6.68,3.87,270.37,0.04,23.96,1.5
13892,2022-07-01 20:30:00,6.37,8.75,6.68,4.29,277.04,0.04,23.25,1.66
13893,2022-07-01 21:30:00,7.47,10.04,7.28,5.13,287.06,0.04,22.71,1.85
13894,2022-07-01 22:30:00,7.68,10.11,7.71,5.6,283.72,0.04,22.35,1.77
13895,2022-07-01 23:30:00,6.81,8.71,7.97,5.72,263.69,0.03,22.71,1.47
13896,2022-07-02 00:30:00,5.39,6.65,7.37,5.6,240.33,0.02,23.6,1.23
13897,2022-07-02 01:30:00,4.54,5.52,6.34,5.19,233.65,0.01,24.68,1.19
13898,2022-07-02 02:30:00,4.16,5.08,5.74,4.77,230.31,0.01,25.03,1.23
13899,2022-07-02 03:30:00,4.08,4.94,5.06,4.11,230.31,0.01,25.75,1.22
13900,2022-07-02 04:30:00,4.48,5.33,4.5,3.76,226.97,0.01,27.18,1.2
13901,2022-07-02 05:30:00,4.89,5.76,4.2,3.58,230.31,0.01,28.97,1.22
13902,2022-07-02 06:30:00,5.5,6.77,4.63,3.73,240.33,0.01,31.47,1.33
13903,2022-07-02 07:30:00,6.27,8.51,5.91,4.23,257.02,0.08,31.47,1.46
13904,2022-07-02 08:30:00,6.75,10.01,6.17,4.71,253.68,0.35,31.47,1.38
13905,2022-07-02 09:30:00,6.29,9.74,5.23,4.71,240.33,0.54,32.9,1.12
13906,2022-07-02 10:30:00,5.59,8.75,4.24,4.53,233.65,0.67,33.97,1.04
13907,2022-07-02 11:30:00,5.03,7.79,3.26,3.87,226.97,0.64,35.76,0.97
13908,2022-07-02 12:30:00,4.73,6.9,2.55,3.07,220.3,0.46,36.48,0.85
13909,2022-07-02 13:30:00,4.76,6.48,2.33,2.56,213.62,0.32,34.69,0.8
13910,2022-07-02 14:30:00,4.49,5.86,2.25,2.32,210.29,0.22,32.9,0.74
13911,2022-07-02 15:30:00,4.67,5.98,2.23,2.03,208.62,0.16,30.76,0.78
13912,2022-07-02 16:30:00,5.11,6.39,2.83,2.18,213.62,0.14,28.25,0.85
13913,2022-07-02 17:30:00,5.09,6.31,3.68,2.44,220.3,0.12,26.11,0.89
13914,2022-07-02 18:30:00,5.44,6.96,4.71,3.01,226.97,0.07,23.6,1.08
13915,2022-07-02 19:30:00,5.76,7.6,5.27,3.61,236.99,0.03,21.82,1.25
13916,2022-07-02 20:30:00,6.25,8.3,5.57,4.05,243.66,0.03,21.1,1.33
13917,2022-07-02 21:30:00,6.78,8.9,6.25,4.89,253.68,0.04,20.38,1.47
13918,2022-07-02 22:30:00,6.69,8.72,6.77,5.25,253.68,0.04,20.21,1.49
13919,2022-07-02 23:30:00,5.66,7.26,6.85,5.19,243.66,0.03,21.28,1.31
13920,2022-07-03 00:30:00,4.4,5.45,6.0,4.89,226.97,0.01,23.25,1.14
13921,2022-07-03 01:30:00,4.01,4.87,5.14,4.71,220.3,0.01,25.39,1.08
13922,2022-07-03 02:30:00,3.77,4.52,4.58,4.53,216.96,0.01,26.46,1.01
13923,2022-07-03 03:30:00,3.43,4.09,4.11,4.17,213.62,0.0,26.82,0.93
13924,2022-07-03 04:30:00,3.61,4.3,4.16,4.17,213.62,0.01,26.11,0.94
13925,2022-07-03 05:30:00,4.03,4.88,4.46,4.35,216.96,0.01,25.39,1.0
13926,2022-07-03 06:30:00,4.65,6.03,5.31,4.83,230.31,0.02,23.6,1.19
13927,2022-07-03 07:30:00,5.18,7.24,6.6,5.25,243.66,0.1,21.99,1.38
13928,2022-07-03 08:30:00,5.72,8.19,6.94,5.66,247.0,0.35,21.64,1.35
13929,2022-07-03 09:30:00,5.73,7.92,5.83,5.72,240.33,0.59,23.6,1.16
13930,2022-07-03 10:30:00,5.27,7.16,4.46,5.66,230.31,0.92,26.82,1.06
13931,2022-07-03 11:30:00,4.48,6.07,3.47,5.3,223.64,0.94,31.11,0.93
13932,2022-07-03 12:30:00,3.84,5.14,2.91,4.53,216.96,0.7,34.69,0.8
13933,2022-07-03 13:30:00,4.04,5.21,2.96,4.17,216.96,0.59,34.33,0.81
13934,2022-07-03 14:30:00,3.98,5.03,2.96,3.81,213.62,0.49,33.26,0.82
13935,2022-07-03 15:30:00,4.35,5.48,3.04,3.43,213.62,0.38,31.47,0.85
13936,2022-07-03 16:30:00,5.32,6.57,3.68,3.37,220.3,0.32,28.97,0.93
13937,2022-07-03 17:30:00,6.05,7.4,4.76,3.55,226.97,0.19,26.82,0.99
13938,2022-07-03 18:30:00,7.07,8.84,6.0,4.05,236.99,0.08,24.68,1.25
13939,2022-07-03 19:30:00,8.04,10.34,6.77,4.77,250.34,0.03,22.71,1.47
13940,2022-07-03 20:30:00,8.34,10.92,6.94,5.19,257.02,0.03,22.53,1.57
13941,2022-07-03 21:30:00,8.91,11.65,7.45,5.84,267.03,0.03,22.35,1.71
13942,2022-07-03 22:30:00,8.74,11.41,7.71,6.02,263.69,0.03,22.35,1.69
13943,2022-07-03 23:30:00,7.59,9.76,7.45,5.66,250.34,0.02,22.71,1.5
13944,2022-07-04 00:30:00,6.3,7.82,6.43,5.13,236.99,0.02,23.6,1.36
13945,2022-07-04 01:30:00,5.77,7.07,6.0,5.25,233.65,0.01,23.96,1.42
13946,2022-07-04 02:30:00,5.09,6.22,5.83,5.54,233.65,0.01,23.96,1.41
13947,2022-07-04 03:30:00,4.39,5.42,5.91,5.66,230.31,0.01,23.96,1.38
13948,2022-07-04 04:30:00,4.23,5.28,6.43,6.14,230.31,0.02,22.53,1.41
13949,2022-07-04 05:30:00,4.33,5.46,7.28,6.74,236.99,0.03,20.92,1.47
13950,2022-07-04 06:30:00,5.06,6.45,9.17,7.75,260.35,0.08,18.24,1.65
13951,2022-07-04 07:30:00,6.26,8.25,11.82,8.82,297.07,0.4,14.84,1.95
13952,2022-07-04 08:30:00,6.58,8.76,11.82,9.3,310.42,1.41,14.31,1.99
13953,2022-07-04 09:30:00,6.42,8.67,10.28,9.54,293.73,1.61,16.63,1.93
13954,2022-07-04 10:30:00,6.5,8.78,9.0,9.54,270.37,1.36,19.67,1.76
13955,2022-07-04 11:30:00,6.04,8.08,7.97,9.42,250.34,1.15,24.32,1.47
13956,2022-07-04 12:30:00,4.89,6.48,6.34,7.63,233.65,0.75,31.11,1.14
13957,2022-07-04 13:30:00,4.1,5.4,5.31,6.2,230.31,0.52,36.48,1.04
13958,2022-07-04 14:30:00,3.61,4.72,4.41,4.65,223.64,0.25,38.62,0.97
13959,2022-07-04 15:30:00,3.53,4.47,4.07,3.93,226.97,0.26,37.19,0.95
13960,2022-07-04 16:30:00,3.66,4.64,4.54,3.73,236.99,0.37,34.33,1.06
13961,2022-07-04 17:30:00,3.69,4.72,5.57,3.73,243.66,0.31,31.83,1.11
13962,2022-07-04 18:30:00,4.05,5.26,6.68,4.05,257.02,0.16,28.97,1.2
13963,2022-07-04 19:30:00,4.73,6.27,6.94,4.41,267.03,0.03,26.82,1.31
13964,2022-07-04 20:30:00,5.49,7.23,6.6,4.53,270.37,0.02,26.46,1.38
13965,2022-07-04 21:30:00,6.49,8.38,6.77,5.07,277.04,0.02,26.46,1.54
13966,2022-07-04 22:30:00,6.64,8.47,6.77,5.19,270.37,0.02,26.46,1.47
13967,2022-07-04 23:30:00,5.64,7.04,6.43,4.71,253.68,0.01,26.82,1.25
13968,2022-07-05 00:30:00,4.95,5.86,5.4,4.23,233.65,0.01,27.18,1.09
13969,2022-07-05 01:30:00,4.94,5.73,4.5,4.05,226.97,0.01,27.54,1.04
13970,2022-07-05 02:30:00,4.86,5.56,3.94,3.99,220.3,0.01,27.89,1.01
13971,2022-07-05 03:30:00,4.44,5.1,3.51,3.64,213.62,0.01,27.54,0.97
13972,2022-07-05 04:30:00,4.03,4.71,3.26,3.43,213.62,0.01,27.54,0.99
13973,2022-07-05 05:30:00,3.86,4.61,3.3,3.4,216.96,0.01,27.54,1.03
13974,2022-07-05 06:30:00,4.24,5.26,4.33,3.81,233.65,0.02,26.46,1.17
13975,2022-07-05 07:30:00,4.87,6.38,6.43,4.41,263.69,0.12,23.6,1.38
13976,2022-07-05 08:30:00,5.07,6.8,7.37,4.65,277.04,0.5,22.17,1.42
13977,2022-07-05 09:30:00,4.99,6.74,6.43,4.71,273.7,0.78,23.6,1.39
13978,2022-07-05 10:30:00,4.71,6.32,4.97,4.41,257.02,0.76,26.82,1.28
13979,2022-07-05 11:30:00,4.2,5.54,3.81,3.81,243.66,0.64,31.11,1.12
13980,2022-07-05 12:30:00,3.71,4.78,2.96,3.1,233.65,0.54,35.41,0.93
13981,2022-07-05 13:30:00,4.22,5.28,3.08,3.07,236.99,0.61,36.48,0.93
13982,2022-07-05 14:30:00,4.59,5.64,3.34,3.16,240.33,0.69,35.76,0.92
13983,2022-07-05 15:30:00,4.7,5.73,3.38,2.89,236.99,0.62,33.97,0.9
13984,2022-07-05 16:30:00,4.62,5.65,4.03,2.92,236.99,0.53,31.83,0.93
13985,2022-07-05 17:30:00,4.57,5.61,4.97,3.07,243.66,0.4,29.33,0.97
13986,2022-07-05 18:30:00,5.2,6.53,6.08,3.61,253.68,0.17,26.46,1.19
13987,2022-07-05 19:30:00,6.12,7.92,6.77,4.35,267.03,0.04,24.32,1.42
13988,2022-07-05 20:30:00,6.63,8.69,6.94,4.83,273.7,0.03,23.96,1.55
13989,2022-07-05 21:30:00,7.39,9.53,7.28,5.54,283.72,0.03,23.6,1.68
13990,2022-07-05 22:30:00,7.44,9.41,7.2,5.54,273.7,0.03,23.96,1.55
13991,2022-07-05 23:30:00,6.51,8.0,6.85,5.19,253.68,0.02,24.32,1.27
13992,2022-07-06 00:30:00,5.69,6.62,6.0,4.83,233.65,0.02,24.68,1.04
13993,2022-07-06 01:30:00,5.61,6.38,5.18,4.65,226.97,0.01,25.03,1.01
13994,2022-07-06 02:30:00,5.63,6.32,4.54,4.41,220.3,0.01,25.39,1.01
13995,2022-07-06 03:30:00,5.47,6.13,4.07,4.11,216.96,0.01,26.11,1.01
13996,2022-07-06 04:30:00,5.33,6.01,4.2,4.29,220.3,0.01,26.46,1.06
13997,2022-07-06 05:30:00,5.28,6.06,4.88,4.83,223.64,0.01,25.39,1.14
13998,2022-07-06 06:30:00,5.61,6.7,6.68,5.78,247.0,0.04,23.25,1.35
13999,2022-07-06 07:30:00,6.15,7.79,8.91,6.38,277.04,0.24,21.1,1.52
14000,2022-07-06 08:30:00,6.18,8.0,9.25,6.32,283.72,0.78,21.1,1.47
14001,2022-07-06 09:30:00,5.97,7.8,7.97,6.2,277.04,0.98,23.25,1.42
14002,2022-07-06 10:30:00,5.87,7.68,7.11,6.44,263.69,0.87,25.75,1.41
14003,2022-07-06 11:30:00,5.75,7.36,6.68,6.68,250.34,0.77,28.25,1.28
14004,2022-07-06 12:30:00,5.25,6.66,6.43,6.62,240.33,0.68,30.04,1.16
14005,2022-07-06 13:30:00,5.06,6.43,6.85,6.91,243.66,0.67,30.76,1.19
14006,2022-07-06 14:30:00,4.93,6.31,7.2,7.15,250.34,0.68,31.47,1.27
14007,2022-07-06 15:30:00,4.79,6.08,6.94,6.85,243.66,0.59,31.83,1.2
14008,2022-07-06 16:30:00,4.98,6.21,7.37,6.74,247.0,0.52,30.04,1.19
14009,2022-07-06 17:30:00,5.34,6.56,8.31,6.68,250.34,0.45,25.75,1.2
14010,2022-07-06 18:30:00,6.46,7.94,10.11,7.21,263.69,0.25,21.28,1.44
14011,2022-07-06 19:30:00,8.2,10.22,11.14,7.87,283.72,0.13,17.17,1.76
14012,2022-07-06 20:30:00,9.16,11.54,11.14,8.11,293.73,0.14,15.56,1.88
14013,2022-07-06 21:30:00,9.67,12.25,11.48,8.7,307.08,0.15,14.48,2.06
14014,2022-07-06 22:30:00,9.14,11.56,11.31,8.58,300.41,0.15,14.13,1.95
14015,2022-07-06 23:30:00,7.42,9.27,10.62,8.11,277.04,0.12,14.66,1.63
14016,2022-07-07 00:30:00,5.7,6.89,9.0,7.21,247.0,0.07,16.09,1.35
14017,2022-07-07 01:30:00,4.89,5.87,7.54,6.5,236.99,0.04,17.34,1.3
14018,2022-07-07 02:30:00,4.44,5.32,6.43,5.78,233.65,0.03,18.24,1.27
14019,2022-07-07 03:30:00,4.17,4.96,5.4,4.95,226.97,0.02,20.03,1.2
14020,2022-07-07 04:30:00,4.25,5.01,4.71,4.47,223.64,0.02,21.46,1.17
14021,2022-07-07 05:30:00,4.58,5.38,4.63,4.41,223.64,0.02,21.99,1.19
14022,2022-07-07 06:30:00,5.16,6.2,5.65,4.83,240.33,0.04,21.46,1.3
14023,2022-07-07 07:30:00,5.88,7.38,7.45,5.07,267.03,0.17,20.21,1.39
14024,2022-07-07 08:30:00,5.97,7.64,7.63,4.95,273.7,0.53,20.92,1.35
14025,2022-07-07 09:30:00,6.27,7.92,5.91,4.77,267.03,1.03,23.96,1.28
14026,2022-07-07 10:30:00,7.06,8.67,4.63,4.59,257.02,1.17,26.11,1.22
14027,2022-07-07 11:30:00,6.98,8.43,3.81,4.17,250.34,1.16,28.97,1.14
14028,2022-07-07 12:30:00,6.07,7.27,3.68,3.58,240.33,0.75,29.33,1.03
14029,2022-07-07 13:30:00,5.32,6.37,3.6,3.28,236.99,0.57,28.61,0.99
14030,2022-07-07 14:30:00,5.02,5.96,3.43,3.07,230.31,0.43,28.61,0.93
14031,2022-07-07 15:30:00,4.65,5.54,3.08,2.56,223.64,0.32,28.25,0.85
14032,2022-07-07 16:30:00,4.24,5.14,3.47,2.41,226.97,0.35,27.18,0.87
14033,2022-07-07 17:30:00,4.47,5.42,4.2,2.35,233.65,0.28,25.75,0.88
14034,2022-07-07 18:30:00,4.77,5.94,4.84,2.56,240.33,0.13,23.96,1.01
14035,2022-07-07 19:30:00,5.15,6.62,4.84,2.83,247.0,0.05,23.25,1.17
14036,2022-07-07 20:30:00,5.49,7.14,4.54,2.98,247.0,0.03,23.25,1.23
14037,2022-07-07 21:30:00,6.22,7.91,4.67,3.4,253.68,0.03,22.89,1.31
14038,2022-07-07 22:30:00,6.49,8.15,4.58,3.46,250.34,0.03,22.71,1.3
14039,2022-07-07 23:30:00,5.59,6.9,4.24,3.19,236.99,0.03,22.89,1.17
14040,2022-07-08 00:30:00,4.59,5.47,3.34,2.8,220.3,0.02,23.96,1.01
14041,2022-07-08 01:30:00,4.88,5.7,2.72,2.74,213.62,0.01,24.68,1.0
14042,2022-07-08 02:30:00,5.02,5.85,2.48,2.74,211.95,0.01,24.68,1.01
14043,2022-07-08 03:30:00,5.0,5.88,2.29,2.65,208.62,0.01,25.03,0.99
14044,2022-07-08 04:30:00,5.51,6.45,2.31,2.71,208.62,0.01,25.03,0.96
14045,2022-07-08 05:30:00,5.75,6.72,2.57,2.86,211.95,0.01,25.03,0.96
14046,2022-07-08 06:30:00,6.06,7.28,3.56,3.22,223.64,0.03,23.96,1.08
14047,2022-07-08 07:30:00,6.24,7.91,5.23,3.52,243.66,0.09,21.64,1.2
14048,2022-07-08 08:30:00,6.21,8.08,5.83,3.55,247.0,0.22,20.38,1.2
14049,2022-07-08 09:30:00,6.23,8.05,5.18,3.67,247.0,0.39,21.1,1.17
14050,2022-07-08 10:30:00,6.24,8.07,4.41,3.73,243.66,0.5,22.89,1.12
14051,2022-07-08 11:30:00,6.58,8.38,4.07,3.73,240.33,0.55,25.39,1.04
14052,2022-07-08 12:30:00,6.86,8.47,3.81,3.52,240.33,0.54,27.54,0.96
14053,2022-07-08 13:30:00,7.78,9.34,3.98,3.46,243.66,0.66,28.61,0.94
14054,2022-07-08 14:30:00,9.11,10.77,4.2,3.58,247.0,0.8,29.33,0.94
14055,2022-07-08 15:30:00,10.52,12.37,4.41,3.43,243.66,0.72,28.97,0.88
14056,2022-07-08 16:30:00,11.48,13.55,5.65,3.76,250.34,0.69,26.11,0.86
14057,2022-07-08 17:30:00,11.31,13.58,7.37,4.23,257.02,0.52,22.35,0.87
14058,2022-07-08 18:30:00,11.77,14.53,8.23,4.47,263.69,0.21,20.56,0.96
14059,2022-07-08 19:30:00,11.42,14.51,7.45,4.47,263.69,0.07,20.92,1.06
14060,2022-07-08 20:30:00,9.37,12.22,6.25,3.99,257.02,0.04,22.17,1.11
14061,2022-07-08 21:30:00,8.42,10.87,5.65,3.76,260.35,0.03,23.25,1.16
14062,2022-07-08 22:30:00,7.36,9.42,4.97,3.31,253.68,0.03,24.32,1.11
14063,2022-07-08 23:30:00,6.15,7.82,4.2,2.83,240.33,0.02,25.39,0.97
14064,2022-07-09 00:30:00,5.47,6.67,3.17,2.32,226.97,0.01,26.46,0.82
14065,2022-07-09 01:30:00,5.88,6.89,2.51,2.06,216.96,0.01,26.82,0.76
14066,2022-07-09 02:30:00,6.19,7.07,2.51,2.09,216.96,0.01,26.11,0.74
14067,2022-07-09 03:30:00,5.6,6.36,2.48,2.06,211.95,0.01,25.39,0.74
14068,2022-07-09 04:30:00,5.26,5.93,2.46,2.09,210.29,0.01,25.03,0.74
14069,2022-07-09 05:30:00,5.57,6.22,2.53,2.12,210.29,0.01,24.68,0.76
14070,2022-07-09 06:30:00,5.74,6.53,3.17,2.35,220.3,0.02,23.96,0.89
14071,2022-07-09 07:30:00,5.99,7.16,4.54,2.65,240.33,0.1,21.82,1.04
14072,2022-07-09 08:30:00,6.35,7.76,5.44,2.86,257.02,0.37,20.21,1.11
14073,2022-07-09 09:30:00,6.94,8.52,5.06,3.13,257.02,0.61,20.56,1.16
14074,2022-07-09 10:30:00,7.76,9.4,4.16,3.19,247.0,0.66,23.25,1.09
14075,2022-07-09 11:30:00,8.18,9.87,3.6,3.04,240.33,0.64,26.82,0.99
14076,2022-07-09 12:30:00,7.91,9.7,3.26,2.71,236.99,0.57,30.76,0.93
14077,2022-07-09 13:30:00,7.46,9.44,3.51,2.74,243.66,0.66,32.19,1.01
14078,2022-07-09 14:30:00,7.26,9.34,3.81,2.92,253.68,0.76,32.54,1.09
14079,2022-07-09 15:30:00,6.59,8.56,3.86,2.68,247.0,0.64,32.19,1.03
14080,2022-07-09 16:30:00,6.2,7.93,4.28,2.47,243.66,0.47,30.4,0.94
14081,2022-07-09 17:30:00,6.3,7.86,4.76,2.41,243.66,0.29,28.61,0.88
